sample_id,residual_10deg,residual_15deg
1,0.0885548353154653,0.1157594299397288
2,0.088103857850723,0.1155406735707675
3,0.0877512323600586,0.1156067502692107
4,0.0875635687747545,0.11559840964405
5,0.087164424349735,0.1154291616631043
6,0.0869236689723526,0.115448994028448
7,0.0865872125354796,0.1151376919548031
8,0.0862245335000402,0.1151589011887304
9,0.0860020738873749,0.1149631891393374
10,0.0857519606803817,0.115093305179482
11,0.0855980040246402,0.1149976019469634
12,0.0856970265295193,0.1147697400456994
13,0.0852253067369951,0.1148607691782626
14,0.0856758079419747,0.1149461545494786
15,0.0857189816293497,0.1144605541768291
16,0.0860413216741398,0.1145396168399216
17,0.0860419531204592,0.1141528010901585
18,0.0856351943825295,0.1139507931518269
19,0.0854309328456766,0.1139300636231777
20,0.0851347393673123,0.1137004779774918
21,0.0847734615691705,0.1134710953551044
22,0.0845024183819034,0.1134801720095588
23,0.0841340403145647,0.1132985078311773
24,0.0838617573984256,0.1132516431520127
25,0.0834078838398202,0.1129391531861974
26,0.0832156290481538,0.1129466636785002
27,0.0827704394113522,0.1128046352557778
28,0.0828491256967186,0.1126199697279257
29,0.0824459111517747,0.1124369187888157
30,0.082223727605088,0.1124951681172208
31,0.0818663240842708,0.1124206757743864
32,0.0815947026995988,0.1123534934946716
33,0.0813562660886754,0.1120909474376032
34,0.0813944036119773,0.1121199215302848
35,0.080957609914935,0.1119501837891343
36,0.0806469606286715,0.1119789321207213
37,0.0803809518707239,0.111808159322595
38,0.0803234788457507,0.1115207944840977
39,0.0798864362462245,0.1115818056871619
40,0.0799388927665194,0.1115816792004858
41,0.0795147019522718,0.1110913285784009
42,0.0792835560678641,0.1109483906053743
43,0.0792175244634441,0.1108138511412064
44,0.078864764880225,0.110577234442079
45,0.0785566407510945,0.1101829208612766
46,0.0786844907012068,0.1100645242498868
47,0.0782273317485635,0.1097170286574936
48,0.0780556594532193,0.1093670966563202
49,0.0779021303662773,0.1091483095006314
50,0.0777461245848515,0.1091700773070494
51,0.0775882482036397,0.1086864203255745
52,0.077544851612883,0.1086624700079591
53,0.0771727061988647,0.1083165425083177
54,0.0767994321443956,0.1082393286837255
55,0.0767604666292876,0.1081307095948039
56,0.0764385445906273,0.107963660860831
57,0.075994320753654,0.1075071009625239
58,0.0760525995718951,0.1074498332037681
59,0.0757613020174245,0.1072698268647731
60,0.0755190390614903,0.1073223734320315
61,0.0752060643749093,0.1069663376988271
62,0.0750163674284534,0.1069332981657336
63,0.0747348208932212,0.1070949848410971
64,0.0744478591409975,0.1067778323415085
65,0.0740033994643188,0.1066771603511806
66,0.0739407046690627,0.1064083092558537
67,0.0736204742677386,0.1063549561827135
68,0.0733888407380422,0.1060260015856201
69,0.0732886719599805,0.1059241086288571
70,0.0730411816161643,0.1055452853875308
71,0.0729895310920848,0.1051230016479582
72,0.0726305109763837,0.1051090034080418
73,0.0725123937173258,0.1047840277075723
74,0.0721132329677966,0.1047764827196403
75,0.0720742224004002,0.1047392684900657
76,0.0716405620186417,0.1045169098664441
77,0.0712868724303552,0.1046768343096644
78,0.071132385747907,0.1048223197942153
79,0.0710282609883901,0.1048542876084828
80,0.0706816900738077,0.1047333363550351
81,0.0705568538669186,0.1046580897443825
82,0.0703935294930445,0.1044805795278048
83,0.0702301573281545,0.1041644607982311
84,0.0699139684422573,0.103654665614249
85,0.0695845664751518,0.1029656878874406
86,0.0692331636814185,0.1023802282106652
87,0.0692421196215641,0.1015280063926568
88,0.068930929962128,0.1011845534582231
89,0.0686185781757826,0.1007811449484359
90,0.0683957869414221,0.1003998327208093
91,0.0678154906412946,0.1001279362158916
92,0.0678315621677616,0.0996450706294093
93,0.0673187054038907,0.0997085497866533
94,0.0672039357540036,0.0993093654123281
95,0.0669944823289693,0.0991685408483272
96,0.0667684797462439,0.0990886260538539
97,0.0665280097299038,0.0991249340055317
98,0.0662587814106706,0.0988451130975056
99,0.0658912413259302,0.0987572843415338
100,0.0656924509517519,0.0985973243660822
101,0.0655039708086963,0.0985381451503689
102,0.0652152831334784,0.0982761981156328
103,0.064850121389975,0.0981297035446512
104,0.0646196294487084,0.0978355023381394
105,0.0645003662868204,0.0976855942147875
106,0.0641582872880434,0.0975712707112899
107,0.0639782554426631,0.0974972342823677
108,0.0637710628244451,0.0972986075851737
109,0.0633441044602255,0.0974796414644411
110,0.0631280811387105,0.0972507461765144
111,0.0626028358757159,0.0973386376480943
112,0.0625228528933374,0.0973514411238895
113,0.0622877151198796,0.0973076119665897
114,0.0619829955897793,0.0972210366568301
115,0.061609300743524,0.0972635544931485
116,0.0615063769550219,0.0972812192649387
117,0.0611391966304317,0.0974618534648983
118,0.0606944481245946,0.097306191597888
119,0.0608185698010939,0.0967956448333088
120,0.0602141297290844,0.0959922996581399
121,0.0598551331831849,0.0950914763768531
122,0.0592250649433659,0.0937332376113182
123,0.0590111983948323,0.0926532310007048
124,0.0588560260279056,0.091650715001376
125,0.0586760229489924,0.0912677885397098
126,0.0584612647399905,0.0908127501587126
127,0.0583711591892598,0.0905877760430026
128,0.0583238357061214,0.0905818411163512
129,0.058065569204362,0.0906411348190966
130,0.0581509826021006,0.0905414354080008
131,0.057710874121645,0.0905539973560994
132,0.0574982957893509,0.0905730151525483
133,0.057211271313862,0.0905843858478374
134,0.0571042435807925,0.0904005142890311
135,0.0569284099724472,0.090109730122656
136,0.0568713285297068,0.0900205830005174
137,0.0564816790967602,0.0896589008896855
138,0.0562429945209501,0.0897895086723117
139,0.0559264157526207,0.0896325865454375
140,0.0559561696449645,0.089246659520799
141,0.0555367451900717,0.0888290291904136
142,0.0550390412377456,0.088676947197445
143,0.0548667933667028,0.0879416076679709
144,0.0543700260310989,0.0875312966806017
145,0.0541043237320545,0.0868955900471866
146,0.0537468998363806,0.0867400451631125
147,0.0533862722126479,0.0861229411369781
148,0.0529587614310322,0.0859489682903654
149,0.0528597822631619,0.0857872791576096
150,0.052320323981964,0.0856738198855663
151,0.0524185551717372,0.08583686263546
152,0.0521372538084259,0.0858439017313226
153,0.0520543259278651,0.0856384847794912
154,0.0517685803064735,0.0858691780743175
155,0.0514374940212263,0.0853220835214579
156,0.0511160553495143,0.0849956514376255
157,0.0508604206690012,0.0845050405503355
158,0.0505195025574883,0.0838075453976521
159,0.0499978898927768,0.0831356977279301
160,0.0496652646039008,0.0826370790295845
161,0.0493297486184303,0.0820635387657063
162,0.0489791302810073,0.081566891165634
163,0.048654570067936,0.0810704274160979
164,0.048541783554893,0.0810038392128123
165,0.0480688681168107,0.0806810730602083
166,0.047830530227768,0.0805992658711685
167,0.0478014416608806,0.0804674951667592
168,0.0476574524967385,0.080277685591848
169,0.0473985749892637,0.0798789755138994
170,0.0470124622839914,0.0799289403053029
171,0.046921087649005,0.079678385016987
172,0.0465255408509632,0.0793397088067213
173,0.046193297155021,0.0793129161388493
174,0.0458635306247599,0.0789597932840203
175,0.0456063216221213,0.0787343451189201
176,0.04549758430323,0.0783951775453684
177,0.0451112357686753,0.0779257638705062
178,0.0447185147029382,0.0780063924225332
179,0.0445677484606534,0.0775611170994288
180,0.0441902750945803,0.0773861549038868
181,0.0439830764555763,0.0770730487430511
182,0.0437633176925768,0.0767995800282576
183,0.0433326057525851,0.0764793004747779
184,0.0430794736806655,0.0760953440015611
185,0.0427213856795292,0.075848370812436
186,0.0426075950894165,0.0753927759825852
187,0.0421207768548905,0.0753715639811383
188,0.041795444413167,0.0750841457390477
189,0.0417006274996218,0.0750594864897018
190,0.0416581162478378,0.0744565516686852
191,0.0409805897896575,0.0743585142135414
192,0.0407418755552488,0.0740402521635389
193,0.0404692120630085,0.0734961184483907
194,0.0401417154835325,0.0731396657129662
195,0.0398113562712429,0.0730011467786769
196,0.0396041901502211,0.0726548289892293
197,0.039340894043337,0.0724287897889432
198,0.039095157072371,0.0718729326225454
199,0.0387781285581486,0.0715530455349638
200,0.0386459559206843,0.0713135683711258
201,0.0382666256917611,0.0708991921713151
202,0.0379805253529764,0.0705117162932361
203,0.0377353313626519,0.0704123779028346
204,0.0373527445574221,0.0700759053490144
205,0.036995798282797,0.0698731197049892
206,0.0368212670573841,0.0694641767115774
207,0.0367138362003085,0.0693720860083493
208,0.0364052551314535,0.0690538967334714
209,0.0360256334717104,0.0688878986235588
210,0.0357815663432422,0.0686778847135348
211,0.0354785772348055,0.0682776069533094
212,0.0352545220524105,0.0680830539511345
213,0.0349206907366907,0.0676611975084891
214,0.0347265807175828,0.0672663952520358
215,0.034447832327807,0.0671434003061428
216,0.0339052706032118,0.0666363823927873
217,0.0339755998831299,0.0665804316314641
218,0.0335158758107513,0.0659979714391065
219,0.0331814045335077,0.0658696160300111
220,0.0328471506570262,0.0656986176077612
221,0.032524105760751,0.0653509222973438
222,0.0323864165881065,0.0649074254610963
223,0.0320320840074489,0.064639202602006
224,0.0315334376935284,0.0643948606201914
225,0.0313328274279633,0.0640559097128862
226,0.0308923652997316,0.0635360851744276
227,0.0307429732056779,0.06323165139626
228,0.0304291056208704,0.0630218005592245
229,0.0301441758970995,0.0625180149739503
230,0.0299352360056862,0.062324248768818
231,0.0296639965801407,0.0622393851236982
232,0.0292632439646154,0.0621450621157285
233,0.0290464947145078,0.0621314034193785
234,0.0290480820970821,0.0618660287065236
235,0.0288010158921079,0.0619240493465358
236,0.028684362018614,0.0618419908255287
237,0.0282795729443609,0.0617404290750919
238,0.0283446777572152,0.0618277204326753
239,0.0280987711935087,0.0613471729585278
240,0.0277403343055251,0.0609939914110095
241,0.0273396673622419,0.0602268811467484
242,0.0268212053500914,0.0595786841208185
243,0.0262425060737369,0.0586174354869208
244,0.02585756695687,0.0580680489975851
245,0.025467480309633,0.057489457955378
246,0.025406249253154,0.0572428705558594
247,0.0252080009018004,0.0570836231127767
248,0.0248342942635332,0.0570368842760197
249,0.0246899352695946,0.0570069121955068
250,0.0245343099754153,0.0569228359214623
251,0.0241993533615381,0.0568918375047137
252,0.0239925294345616,0.0569660569970044
253,0.0237549635703809,0.056765581625339
254,0.023330605449099,0.0564149434101119
255,0.0232750988515171,0.0558413746254474
256,0.0228742107981308,0.0553804355299447
257,0.0226021668404969,0.055083431584895
258,0.0222378456622919,0.0545718664546834
259,0.0216885598803907,0.0541328288072057
260,0.0216920134459615,0.0535464801143023
261,0.0213356725324346,0.0532679626401051
262,0.0209766942023826,0.0527714958020145
263,0.0207380164270567,0.05255413383004
264,0.020515933125735,0.0524223195484274
265,0.0203394337315027,0.0519277458115573
266,0.0200814671252987,0.0515981101247544
267,0.0195075100305837,0.0511022678007809
268,0.019321195014592,0.0509042887604041
269,0.0191162882896058,0.0507109936329775
270,0.019108841014246,0.0506628118570447
271,0.018711224877069,0.0505697209448676
272,0.0186716101684479,0.0506255487456474
273,0.0184142165252916,0.0503208471289572
274,0.0181893011047998,0.0505264156762784
275,0.0182625329172717,0.0507679401815574
276,0.0180159811275166,0.050773081951911
277,0.0178303907562826,0.0507854378083545
278,0.0176716276817075,0.0506735199865476
279,0.0172281975407858,0.0505092364375592
280,0.0167519528558416,0.0497929384880335
281,0.0161913531708154,0.0491106510011003
282,0.0156509002464858,0.0480442961929747
283,0.0152341058702821,0.0471299275842103
284,0.0147524247961261,0.0462029779148737
285,0.0142365943460188,0.0452230437454251
286,0.0140284562116417,0.0448560937576155
287,0.0136303371559821,0.0443362443554021
288,0.0136112998549278,0.0446185545665607
289,0.0134712224553755,0.0443003182531632
290,0.0134266175152821,0.044034958931059
291,0.0131187813993979,0.0441521726024429
292,0.0132517549521739,0.0441574076965994
293,0.0128512929994891,0.0440300687709348
294,0.0127967575504071,0.0441391388120354
295,0.0124966552989397,0.0440438117367412
296,0.012382702920656,0.0440917533157363
297,0.0124927317900404,0.0441168448016059
298,0.0120163424139608,0.0441977885641386
299,0.0122714820442697,0.0440205077522112
300,0.0121350939268859,0.0438989189506334
301,0.0118003340036677,0.0439410206813449
302,0.011578026514305,0.043562861404633
303,0.0112969373982236,0.0430990073203682
304,0.0110179291965128,0.042572589569262
305,0.0103976370978985,0.0416788766967572
306,0.0100907234839729,0.0407174826657216
307,0.0099981553843538,0.0403019050967433
308,0.0096137493663545,0.0398767748067647
309,0.0094076569088116,0.0397086098601611
310,0.0092704569041018,0.03969607937012
311,0.0091991965601762,0.039821276000043
312,0.009070114502604,0.0399255234649609
313,0.0089395498959455,0.0400713523514139
314,0.0087196865665511,0.0399472611947464
315,0.0085789656741485,0.0397806252905075
316,0.0081882019356013,0.0390365190747716
317,0.0077074029958444,0.0381556291426491
318,0.006940216830012,0.0369597657498254
319,0.0063836240455811,0.0356126080141237
320,0.0060250218845254,0.0345968814170829
321,0.005712449257599,0.0339892752596754
322,0.0054657524859282,0.0335515064933434
323,0.005323900964193,0.0335675943275129
324,0.0053463406584606,0.033417419257649
325,0.0051636740279368,0.0335877338939001
326,0.0049178128675747,0.0336968797343354
327,0.0048992760222308,0.0339101399523524
328,0.0049046326889083,0.0338973835984156
329,0.0047396981190062,0.0337247378018086
330,0.0048342081205816,0.0338740507724065
331,0.0045866857610511,0.0339685990981527
332,0.0042691958330418,0.0339277930677578
333,0.0043312662125828,0.0337446943827718
334,0.0038903602572764,0.0333775374935255
335,0.0037078102928142,0.0331124398400892
336,0.0034456875152834,0.0325693950541567
337,0.0030344736934825,0.0320122776609472
338,0.0029231549712384,0.0314497754811217
339,0.0025034548697347,0.0313667783327203
340,0.0022634276554429,0.0308568456484119
341,0.0020876490936333,0.0305215585423119
342,0.0019451283542163,0.030263993772574
343,0.0016691024913283,0.0303886362664606
344,0.001639190448162,0.0304192479585453
345,0.0015008538593168,0.0303159916927508
346,0.0015835994531503,0.0304891826243979
347,0.0012006153541354,0.0305578649222748
348,0.0012238068805173,0.0302826405051286
349,0.0008925753894767,0.0302178418081518
350,0.0008132311314984,0.0297162426326145
351,0.0005256184393081,0.0292596461221813
352,0.0001861893535414,0.0286474637445424
